6, 0.8819658160209656, 6, 0.8819658160209656
3, 0.9923406839370728, 3, 0.9923406839370728
6, 0.0477781668305397, 1, 0.728714644908905
2, 0.9999852180480957, 2, 0.9999852180480957
2, 0.9967404007911682, 2, 0.9967404007911682
5, 0.6817010641098022, 5, 0.6817010641098022
3, 0.9999991655349731, 3, 0.9999991655349731
7, 0.00020184060849715024, 5, 0.9987996816635132
0, 0.9107663631439209, 0, 0.9107663631439209
5, 0.7729341387748718, 5, 0.7729341387748718
4, 0.9999102354049683, 4, 0.9999102354049683
3, 0.820111095905304, 3, 0.820111095905304
6, 0.0778818130493164, 7, 0.7923007607460022
3, 0.002392212161794305, 5, 0.36430734395980835
4, 0.8012884855270386, 4, 0.8012884855270386
6, 0.9618566632270813, 6, 0.9618566632270813
4, 0.042609382420778275, 1, 0.5043842196464539
6, 0.7353797554969788, 6, 0.7353797554969788
7, 0.000473522930406034, 5, 0.9987200498580933
2, 0.9999232292175293, 2, 0.9999232292175293
3, 0.06194581836462021, 7, 0.6338068246841431
5, 0.0017605810426175594, 4, 0.897172749042511
6, 0.003634699387475848, 7, 0.9757462739944458
1, 0.9882059097290039, 1, 0.9882059097290039
2, 0.9997397065162659, 2, 0.9997397065162659
3, 0.9975270628929138, 3, 0.9975270628929138
5, 0.0017220739973708987, 1, 0.9889477491378784
7, 0.0005909994360990822, 5, 0.999212384223938
6, 0.07328768819570541, 7, 0.7935542464256287
2, 0.995396077632904, 2, 0.995396077632904
3, 0.009942878037691116, 7, 0.49198880791664124
0, 0.9936583638191223, 0, 0.9936583638191223
1, 0.004493669141083956, 7, 0.9476945996284485
4, 0.7451570630073547, 4, 0.7451570630073547
3, 0.0013897075550630689, 7, 0.9536485075950623
7, 0.0018807334126904607, 1, 0.9927905797958374
3, 0.14549808204174042, 6, 0.35668671131134033
4, 0.004988124594092369, 1, 0.9604758620262146
2, 0.12915974855422974, 1, 0.6365289092063904
4, 0.7355368137359619, 4, 0.7355368137359619
4, 0.00090931257000193, 7, 0.7984887361526489
6, 0.6078345775604248, 6, 0.6078345775604248
6, 0.8929131031036377, 6, 0.8929131031036377
5, 0.6359577178955078, 5, 0.6359577178955078
0, 0.9999711513519287, 0, 0.9999711513519287
4, 0.999933123588562, 4, 0.999933123588562
4, 0.0008486271253786981, 7, 0.9132686257362366
3, 0.10713278502225876, 0, 0.7200100421905518
2, 0.2511803209781647, 1, 0.7431110143661499
1, 0.8800623416900635, 1, 0.8800623416900635
3, 0.04671681672334671, 1, 0.8813274502754211
1, 0.021046359091997147, 3, 0.6195740103721619
4, 0.9995216131210327, 4, 0.9995216131210327
2, 0.9989921450614929, 2, 0.9989921450614929
7, 0.00883816834539175, 4, 0.8023867011070251
4, 0.05309077352285385, 5, 0.3515860438346863
0, 0.8432862758636475, 0, 0.8432862758636475
6, 0.9627407789230347, 6, 0.9627407789230347
7, 0.030150504782795906, 4, 0.6156712770462036
4, 0.9999420642852783, 4, 0.9999420642852783
4, 1.0, 4, 1.0
7, 0.0001362896291539073, 6, 0.9941575527191162
4, 0.9999592304229736, 4, 0.9999592304229736
7, 1.8797218217514455e-05, 1, 0.9836649298667908
2, 0.12838214635849, 7, 0.36414510011672974
3, 0.9999954700469971, 3, 0.9999954700469971
6, 0.014068246819078922, 0, 0.9705049395561218
4, 0.969882071018219, 4, 0.969882071018219
4, 0.9967922568321228, 4, 0.9967922568321228
2, 0.07779385894536972, 4, 0.4597310721874237
1, 0.8402621746063232, 1, 0.8402621746063232
7, 0.08427903056144714, 0, 0.5200092196464539
7, 0.007951647974550724, 6, 0.4583035111427307
7, 0.0011397171765565872, 5, 0.992051362991333
1, 0.999996542930603, 1, 0.999996542930603
6, 0.17311125993728638, 7, 0.6616936326026917
3, 0.9999995231628418, 3, 0.9999995231628418
4, 0.6011449694633484, 4, 0.6011449694633484
6, 0.7009001970291138, 6, 0.7009001970291138
3, 0.2712285816669464, 7, 0.3560777008533478
0, 1.0, 0, 1.0
4, 0.9999830722808838, 4, 0.9999830722808838
2, 0.9999973773956299, 2, 0.9999973773956299
6, 0.9982727766036987, 6, 0.9982727766036987
1, 0.984286904335022, 1, 0.984286904335022
7, 0.013301375322043896, 6, 0.5057998895645142
6, 0.9714301228523254, 6, 0.9714301228523254
6, 0.9822694063186646, 6, 0.9822694063186646
4, 1.0, 4, 1.0
2, 0.06095355749130249, 1, 0.9304949045181274
4, 0.0005059355753473938, 5, 0.5605000257492065
4, 0.9726455807685852, 4, 0.9726455807685852
1, 0.9995195865631104, 1, 0.9995195865631104
7, 1.1800419088103808e-05, 0, 0.9940539002418518
2, 0.9998257756233215, 2, 0.9998257756233215
1, 0.009353740140795708, 7, 0.6601548194885254
2, 0.999915361404419, 2, 0.999915361404419
0, 0.03666356950998306, 3, 0.8888806104660034
6, 0.9581441879272461, 6, 0.9581441879272461
4, 0.9976733326911926, 4, 0.9976733326911926
3, 0.9995535016059875, 3, 0.9995535016059875
7, 0.0020950038451701403, 5, 0.8573598861694336
7, 0.0005976933753117919, 5, 0.9977763295173645
6, 0.7921362519264221, 6, 0.7921362519264221
6, 0.9990285634994507, 6, 0.9990285634994507
3, 0.9980078339576721, 3, 0.9980078339576721
3, 0.8437265753746033, 3, 0.8437265753746033
3, 0.7298202514648438, 3, 0.7298202514648438
7, 0.00043901140452362597, 1, 0.841925859451294
1, 0.01525840163230896, 0, 0.3604857325553894
6, 0.04327629506587982, 7, 0.7238926291465759
6, 0.9994099140167236, 6, 0.9994099140167236
6, 0.9714260697364807, 6, 0.9714260697364807
6, 0.28040438890457153, 0, 0.7187216877937317
4, 0.9999923706054688, 4, 0.9999923706054688
2, 0.003664263989776373, 1, 0.8747296929359436
2, 0.9999865293502808, 2, 0.9999865293502808
5, 0.15554793179035187, 0, 0.8054203987121582
1, 0.037181124091148376, 6, 0.45375868678092957
7, 0.00023032637545838952, 1, 0.9495774507522583
2, 0.9999366998672485, 2, 0.9999366998672485
2, 0.9980613589286804, 2, 0.9980613589286804
5, 0.01832979917526245, 2, 0.8581211566925049
4, 0.9999998807907104, 4, 0.9999998807907104
7, 0.9776459336280823, 7, 0.9776459336280823
3, 0.004930785391479731, 7, 0.8645726442337036
3, 1.0, 3, 1.0
5, 0.0020562424324452877, 0, 0.5153586864471436
6, 0.3807990849018097, 5, 0.406803160905838
5, 0.06990683078765869, 7, 0.9172780513763428
7, 1.921135662996676e-06, 0, 0.9983208775520325
3, 0.9984151124954224, 3, 0.9984151124954224
5, 0.026768062263727188, 0, 0.5613098740577698
6, 0.019590573385357857, 7, 0.859890341758728
1, 0.8805115222930908, 1, 0.8805115222930908
2, 0.9999064207077026, 2, 0.9999064207077026
7, 0.6623327732086182, 7, 0.6623327732086182
7, 0.9389475584030151, 7, 0.9389475584030151
4, 0.04598647728562355, 0, 0.863945484161377
4, 0.006553700193762779, 6, 0.6717565059661865
4, 0.07538407295942307, 2, 0.7892706990242004
3, 0.007451025769114494, 6, 0.36184972524642944
3, 1.0, 3, 1.0
7, 0.0008392867748625576, 5, 0.9887197613716125
3, 0.06093126907944679, 1, 0.7875745296478271
3, 0.9992305040359497, 3, 0.9992305040359497
4, 0.999966025352478, 4, 0.999966025352478
2, 0.9730620384216309, 2, 0.9730620384216309
6, 0.9912832975387573, 6, 0.9912832975387573
1, 0.9999990463256836, 1, 0.9999990463256836
7, 0.005433667916804552, 5, 0.9738430380821228
6, 0.999729335308075, 6, 0.999729335308075
2, 0.01472410187125206, 1, 0.9747726917266846
6, 0.038875728845596313, 0, 0.9609525203704834
5, 0.00018102428293786943, 4, 0.9812710881233215
0, 0.9999998807907104, 0, 0.9999998807907104
2, 0.9999735355377197, 2, 0.9999735355377197
1, 0.03236645087599754, 7, 0.7100637555122375
